narration_id,video_id,noun,noun_class,all_nouns,all_noun_classes
P29_03_275,P29_03,tin,61,['tin'],[61]
P29_03_276,P29_03,sponge,9,['sponge'],[9]
P29_03_277,P29_03,tin,61,['tin'],[61]
P29_03_278,P29_03,tin,61,"['tin', 'rack:drying']","[61, 110]"
P29_03_279,P29_03,jug,66,['jug'],[66]
P29_03_28,P29_03,glass,10,['glass'],[10]
P29_03_280,P29_03,jug,66,"['jug', 'bowl']","[66, 7]"
P29_03_281,P29_03,jug,66,['jug'],[66]
P29_03_282,P29_03,jug,66,"['jug', 'surface']","[66, 42]"
P29_03_283,P29_03,blender,82,['blender'],[82]
P29_03_284,P29_03,blender,82,['blender'],[82]
P29_03_285,P29_03,blender,82,['blender'],[82]
P29_03_286,P29_03,blender,82,"['blender', 'surface']","[82, 42]"
P29_03_287,P29_03,plate,2,['plate'],[2]
P29_03_288,P29_03,plate,2,['plate'],[2]
P29_03_289,P29_03,plate,2,['plate'],[2]
P29_03_29,P29_03,glass,10,['glass'],[10]
P29_03_290,P29_03,plate,2,['plate'],[2]
P29_03_291,P29_03,plate,2,"['plate', 'rack:dryer']","[2, 110]"
P29_03_292,P29_03,plate,2,['plate'],[2]
P29_03_293,P29_03,plate,2,['plate'],[2]
P29_03_294,P29_03,plate,2,['plate'],[2]
P29_03_295,P29_03,plate,2,['plate'],[2]
P29_03_296,P29_03,plate,2,['plate'],[2]
P29_03_297,P29_03,plate,2,['plate'],[2]
P29_03_298,P29_03,plate,2,"['plate', 'rack:drying']","[2, 110]"
P29_03_299,P29_03,plug,153,['plug'],[153]
P29_03_3,P29_03,mug,13,['mug'],[13]
P29_03_30,P29_03,glass,10,['glass'],[10]
P29_03_300,P29_03,knife,4,['knife'],[4]
P29_03_301,P29_03,knife,4,"['knife', 'sink']","[4, 63]"
P29_03_302,P29_03,spoon,1,['spoon'],[1]
P29_03_303,P29_03,spoon,1,"['spoon', 'sink']","[1, 63]"
P29_03_304,P29_03,knife,4,['knife'],[4]
P29_03_305,P29_03,knife,4,"['knife', 'sink']","[4, 63]"
P29_03_306,P29_03,spoon,1,['spoon'],[1]
P29_03_307,P29_03,spoon,1,"['spoon', 'sink']","[1, 63]"
P29_03_308,P29_03,lid,6,['lid'],[6]
P29_03_309,P29_03,spatula,20,['spatula'],[20]
P29_03_31,P29_03,glass,10,['glass'],[10]
P29_03_310,P29_03,lid,6,['lid'],[6]
P29_03_311,P29_03,spatula,20,"['spatula', 'sink']","[20, 63]"
P29_03_312,P29_03,tap,0,['tap'],[0]
P29_03_313,P29_03,liquid:washing:up,22,['liquid:washing:up'],[22]
P29_03_314,P29_03,liquid:washing:up,22,"['liquid:washing:up', 'sponge']","[22, 9]"
P29_03_315,P29_03,knife,4,['knife'],[4]
P29_03_316,P29_03,knife,4,['knife'],[4]
P29_03_317,P29_03,knife,4,['knife'],[4]
P29_03_318,P29_03,knife,4,"['knife', 'tin']","[4, 61]"
P29_03_319,P29_03,knife,4,['knife'],[4]
P29_03_32,P29_03,glass,10,['glass'],[10]
P29_03_320,P29_03,knife,4,['knife'],[4]
P29_03_321,P29_03,knife,4,['knife'],[4]
P29_03_322,P29_03,knife,4,['knife'],[4]
P29_03_323,P29_03,knife,4,['knife'],[4]
P29_03_324,P29_03,spoon,1,['spoon'],[1]
P29_03_325,P29_03,spoon,1,['spoon'],[1]
P29_03_326,P29_03,spoon,1,['spoon'],[1]
P29_03_327,P29_03,spoon,1,['spoon'],[1]
P29_03_328,P29_03,spoon,1,['spoon'],[1]
P29_03_329,P29_03,spatula,20,['spatula'],[20]
P29_03_33,P29_03,cupboard,3,['cupboard'],[3]
P29_03_330,P29_03,spatula,20,['spatula'],[20]
P29_03_331,P29_03,spatula,20,['spatula'],[20]
P29_03_332,P29_03,spatula,20,['spatula'],[20]
P29_03_333,P29_03,spatula,20,['spatula'],[20]
P29_03_334,P29_03,spatula,20,['spatula'],[20]
P29_03_335,P29_03,spatula,20,['spatula'],[20]
P29_03_336,P29_03,spoon,1,['spoon'],[1]
P29_03_337,P29_03,spoon,1,['spoon'],[1]
P29_03_338,P29_03,spoon,1,['spoon'],[1]
P29_03_339,P29_03,plug,153,"['plug', 'sink']","[153, 63]"
P29_03_34,P29_03,bottle,15,['bottle'],[15]
P29_03_340,P29_03,liquid:washing,22,"['liquid:washing', 'sink']","[22, 63]"
P29_03_341,P29_03,teapot,158,['teapot'],[158]
P29_03_342,P29_03,teapot,158,['teapot'],[158]
P29_03_343,P29_03,teapot,158,['teapot'],[158]
P29_03_344,P29_03,teapot,158,['teapot'],[158]
P29_03_345,P29_03,teapot,158,"['teapot', 'rack:drying']","[158, 110]"
P29_03_346,P29_03,sponge,9,['sponge'],[9]
P29_03_347,P29_03,lid:teapot,6,"['lid:teapot', 'teapot']","[6, 158]"
P29_03_348,P29_03,part:teapot,158,['part:teapot'],[158]
P29_03_349,P29_03,lid:teapot,6,['lid:teapot'],[6]
P29_03_35,P29_03,bottle,15,"['bottle', 'bin']","[15, 36]"
P29_03_350,P29_03,part:teapot,158,"['part:teapot', 'rack:drying']","[158, 110]"
P29_03_351,P29_03,part:teapot,158,['part:teapot'],[158]
P29_03_352,P29_03,part:teapot,158,['part:teapot'],[158]
P29_03_353,P29_03,pot:teapot,158,['pot:teapot'],[158]
P29_03_354,P29_03,pot:teapot,158,"['pot:teapot', 'surface']","[158, 42]"
P29_03_355,P29_03,pot:teapot,158,['pot:teapot'],[158]
P29_03_356,P29_03,pot:teapot,158,['pot:teapot'],[158]
P29_03_357,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_358,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_359,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_36,P29_03,bin,36,['bin'],[36]
P29_03_360,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_361,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_362,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_363,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_364,P29_03,spatula,20,['spatula'],[20]
P29_03_365,P29_03,spatula,20,['spatula'],[20]
P29_03_366,P29_03,spatula,20,['spatula'],[20]
P29_03_367,P29_03,spatula,20,['spatula'],[20]
P29_03_368,P29_03,spatula,20,['spatula'],[20]
P29_03_369,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_37,P29_03,sponge,9,['sponge'],[9]
P29_03_370,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_371,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_372,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_373,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_374,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_375,P29_03,tray:baking,35,['tray:baking'],[35]
P29_03_376,P29_03,tray:baking,35,"['tray:baking', 'grill']","[35, 24]"
P29_03_377,P29_03,board:chopping,18,['board:chopping'],[18]
P29_03_378,P29_03,board:chopping,18,['board:chopping'],[18]
P29_03_379,P29_03,board:chopping,18,['board:chopping'],[18]
P29_03_38,P29_03,sponge,9,"['sponge', 'basket']","[9, 168]"
P29_03_380,P29_03,board:chopping,18,['board:chopping'],[18]
P29_03_381,P29_03,board:chopping,18,['board:chopping'],[18]
P29_03_382,P29_03,lid:pan,6,['lid:pan'],[6]
P29_03_383,P29_03,lid:pan,6,['lid:pan'],[6]
P29_03_384,P29_03,lid:pan,6,['lid:pan'],[6]
P29_03_385,P29_03,lid:pan,6,"['lid:pan', 'rack:drying']","[6, 110]"
P29_03_386,P29_03,lid:pan,6,"['lid:pan', 'rack:drying']","[6, 110]"
P29_03_387,P29_03,lid:pan,6,['lid:pan'],[6]
P29_03_388,P29_03,teapot,158,['teapot'],[158]
P29_03_389,P29_03,teapot,158,['teapot'],[158]
P29_03_390,P29_03,masher,251,['masher'],[251]
P29_03_391,P29_03,masher,251,['masher'],[251]
P29_03_392,P29_03,pan,5,['pan'],[5]
P29_03_393,P29_03,pan,5,"['pan', 'water']","[5, 27]"
P29_03_394,P29_03,water,27,"['water', 'pan']","[27, 5]"
P29_03_395,P29_03,pan,5,['pan'],[5]
P29_03_396,P29_03,tap,0,['tap'],[0]
P29_03_397,P29_03,masher,251,['masher'],[251]
P29_03_398,P29_03,masher,251,['masher'],[251]
P29_03_399,P29_03,masher,251,['masher'],[251]
P29_03_4,P29_03,mug,13,['mug'],[13]
P29_03_400,P29_03,bowl,7,['bowl'],[7]
P29_03_401,P29_03,bowl,7,['bowl'],[7]
P29_03_402,P29_03,bowl,7,['bowl'],[7]
P29_03_403,P29_03,tap,0,['tap'],[0]
P29_03_404,P29_03,bowl,7,['bowl'],[7]
P29_03_405,P29_03,tap,0,['tap'],[0]
P29_03_406,P29_03,bowl,7,"['bowl', 'side']","[7, 42]"
P29_03_407,P29_03,wok,5,['wok'],[5]
P29_03_408,P29_03,board:chopping,18,['board:chopping'],[18]
P29_03_409,P29_03,board:chopping,18,['board:chopping'],[18]
P29_03_41,P29_03,pea,193,['pea'],[193]
P29_03_410,P29_03,board:chopping,18,['board:chopping'],[18]
P29_03_411,P29_03,board:chopping,18,['board:chopping'],[18]
P29_03_412,P29_03,board:chopping,18,['board:chopping'],[18]
P29_03_413,P29_03,plug,153,"['plug', 'sink']","[153, 63]"
P29_03_414,P29_03,water,27,['water'],[27]
P29_03_415,P29_03,time,111,['time'],[111]
P29_03_416,P29_03,watch,272,"['watch', 'side']","[272, 42]"
P29_03_417,P29_03,phone,165,['phone'],[165]
P29_03_418,P29_03,phone,165,"['phone', 'front:freezer']","[165, 113]"
P29_03_419,P29_03,wire,204,['wire'],[204]
P29_03_42,P29_03,refrigerator,12,['refrigerator'],[12]
P29_03_420,P29_03,wire,204,"['wire', 'whisk']","[204, 218]"
P29_03_421,P29_03,bread,33,['bread'],[33]
P29_03_422,P29_03,whisk,218,['whisk'],[218]
P29_03_423,P29_03,bread,33,['bread'],[33]
P29_03_424,P29_03,bread,33,['bread'],[33]
P29_03_425,P29_03,bread,33,['bread'],[33]
P29_03_426,P29_03,kettle,44,['kettle'],[44]
P29_03_427,P29_03,plug,153,['plug'],[153]
P29_03_428,P29_03,plug,153,['plug'],[153]
P29_03_429,P29_03,plug,153,['plug'],[153]
P29_03_43,P29_03,pea,193,"['pea', 'refrigerator']","[193, 12]"
P29_03_430,P29_03,plug,153,['plug'],[153]
P29_03_431,P29_03,plug,153,['plug'],[153]
P29_03_432,P29_03,grinder,50,['grinder'],[50]
P29_03_433,P29_03,grinder,50,['grinder'],[50]
P29_03_434,P29_03,kettle,44,['kettle'],[44]
P29_03_435,P29_03,plug,153,['plug'],[153]
P29_03_436,P29_03,plug,153,['plug'],[153]
P29_03_437,P29_03,blender,82,['blender'],[82]
P29_03_438,P29_03,blender,82,"['blender', 'cupboard']","[82, 3]"
P29_03_439,P29_03,wire,204,['wire'],[204]
P29_03_44,P29_03,door:refrigerator,12,['door:refrigerator'],[12]
P29_03_440,P29_03,wire,204,['wire'],[204]
P29_03_441,P29_03,machine:coffee,50,['machine:coffee'],[50]
P29_03_442,P29_03,scale,108,['scale'],[108]
P29_03_443,P29_03,scale,108,"['scale', 'cupboard']","[108, 3]"
P29_03_444,P29_03,tap,0,['tap'],[0]
P29_03_445,P29_03,hand,11,['hand'],[11]
P29_03_446,P29_03,tap,0,['tap'],[0]
P29_03_447,P29_03,cap,118,['cap'],[118]
P29_03_448,P29_03,cap,118,['cap'],[118]
P29_03_449,P29_03,surface,42,['surface'],[42]
P29_03_45,P29_03,knife,4,['knife'],[4]
P29_03_450,P29_03,tap,0,['tap'],[0]
P29_03_451,P29_03,hand,11,['hand'],[11]
P29_03_452,P29_03,tap,0,['tap'],[0]
P29_03_453,P29_03,top,42,"['top', 'cafetiere']","[42, 50]"
P29_03_454,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_455,P29_03,tap,0,['tap'],[0]
P29_03_456,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_457,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_458,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_459,P29_03,top:cafetiere,50,"['top:cafetiere', 'cafetiere']","[50, 50]"
P29_03_46,P29_03,bread,33,['bread'],[33]
P29_03_460,P29_03,bowl,7,['bowl'],[7]
P29_03_461,P29_03,bowl,7,"['bowl', 'bin']","[7, 36]"
P29_03_462,P29_03,bowl,7,"['bowl', 'sink']","[7, 63]"
P29_03_463,P29_03,detergent,22,['detergent'],[22]
P29_03_464,P29_03,detergent,22,"['detergent', 'sponge']","[22, 9]"
P29_03_465,P29_03,bowl,7,['bowl'],[7]
P29_03_466,P29_03,bowl,7,['bowl'],[7]
P29_03_467,P29_03,bowl,7,['bowl'],[7]
P29_03_468,P29_03,bowl,7,['bowl'],[7]
P29_03_469,P29_03,bowl,7,"['bowl', 'side']","[7, 42]"
P29_03_47,P29_03,bread,33,"['bread', 'wrapper']","[33, 26]"
P29_03_470,P29_03,lid,6,['lid'],[6]
P29_03_471,P29_03,lid,6,['lid'],[6]
P29_03_472,P29_03,lid,6,['lid'],[6]
P29_03_473,P29_03,lid,6,['lid'],[6]
P29_03_474,P29_03,pan,5,['pan'],[5]
P29_03_475,P29_03,pan,5,"['pan', 'sink']","[5, 63]"
P29_03_476,P29_03,pan,5,['pan'],[5]
P29_03_477,P29_03,pan,5,['pan'],[5]
P29_03_478,P29_03,pan,5,['pan'],[5]
P29_03_479,P29_03,pan,5,"['pan', 'sink']","[5, 63]"
P29_03_48,P29_03,wrapper,26,['wrapper'],[26]
P29_03_480,P29_03,detergent,22,['detergent'],[22]
P29_03_481,P29_03,detergent,22,"['detergent', 'pan']","[22, 5]"
P29_03_482,P29_03,tap,0,['tap'],[0]
P29_03_483,P29_03,pan,5,['pan'],[5]
P29_03_484,P29_03,pan,5,['pan'],[5]
P29_03_485,P29_03,pan,5,['pan'],[5]
P29_03_486,P29_03,tap,0,['tap'],[0]
P29_03_487,P29_03,pan,5,"['pan', 'sink']","[5, 63]"
P29_03_488,P29_03,tap,0,['tap'],[0]
P29_03_489,P29_03,detergent,22,"['detergent', 'sponge']","[22, 9]"
P29_03_49,P29_03,bread,33,"['bread', 'freezer']","[33, 113]"
P29_03_490,P29_03,pan,5,['pan'],[5]
P29_03_491,P29_03,tap,0,['tap'],[0]
P29_03_492,P29_03,pan,5,['pan'],[5]
P29_03_493,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_494,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_495,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_496,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_497,P29_03,top:cafetiere,50,"['top:cafetiere', 'rack:drying']","[50, 110]"
P29_03_498,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_499,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_5,P29_03,mug,13,['mug'],[13]
P29_03_50,P29_03,mitt:oven,60,['mitt:oven'],[60]
P29_03_500,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_501,P29_03,cafetiere,50,['cafetiere'],[50]
P29_03_502,P29_03,wok,5,['wok'],[5]
P29_03_503,P29_03,sink,63,['sink'],[63]
P29_03_504,P29_03,tap,0,['tap'],[0]
P29_03_505,P29_03,detergent,22,"['detergent', 'wok']","[22, 5]"
P29_03_506,P29_03,detergent,22,['detergent'],[22]
P29_03_507,P29_03,wok,5,['wok'],[5]
P29_03_508,P29_03,wok,5,['wok'],[5]
P29_03_509,P29_03,wok,5,['wok'],[5]
P29_03_51,P29_03,mitt:oven,60,"['mitt:oven', 'radiator']","[60, 267]"
P29_03_510,P29_03,wok,5,['wok'],[5]
P29_03_511,P29_03,wok,5,['wok'],[5]
P29_03_512,P29_03,wok,5,['wok'],[5]
P29_03_513,P29_03,wok,5,['wok'],[5]
P29_03_514,P29_03,wok,5,['wok'],[5]
P29_03_515,P29_03,wok,5,['wok'],[5]
P29_03_516,P29_03,sink,63,['sink'],[63]
P29_03_517,P29_03,sink,63,['sink'],[63]
P29_03_518,P29_03,wok,5,['wok'],[5]
P29_03_519,P29_03,wok,5,['wok'],[5]
P29_03_52,P29_03,bottle,15,['bottle'],[15]
P29_03_520,P29_03,wok,5,['wok'],[5]
P29_03_521,P29_03,wok,5,['wok'],[5]
P29_03_522,P29_03,tap,0,['tap'],[0]
P29_03_523,P29_03,top:pan,5,['top:pan'],[5]
P29_03_524,P29_03,glove,60,['glove'],[60]
P29_03_525,P29_03,glove,60,['glove'],[60]
P29_03_526,P29_03,glove,60,['glove'],[60]
P29_03_527,P29_03,video,245,['video'],[245]
P29_03_53,P29_03,bottle,15,['bottle'],[15]
P29_03_54,P29_03,bag,19,['bag'],[19]
P29_03_55,P29_03,bag,19,"['bag', 'refrigerator']","[19, 12]"
P29_03_56,P29_03,lime,161,['lime'],[161]
P29_03_57,P29_03,lime,161,['lime'],[161]
P29_03_58,P29_03,spray,22,['spray'],[22]
P29_03_59,P29_03,spray,22,['spray'],[22]
P29_03_6,P29_03,glass,10,['glass'],[10]
P29_03_60,P29_03,bin,36,['bin'],[36]
P29_03_61,P29_03,bin,36,['bin'],[36]
P29_03_62,P29_03,plate,2,['plate'],[2]
P29_03_63,P29_03,cupboard,3,['cupboard'],[3]
P29_03_64,P29_03,pan,5,['pan'],[5]
P29_03_65,P29_03,pan,5,['pan'],[5]
P29_03_66,P29_03,pan,5,['pan'],[5]
P29_03_67,P29_03,pan,5,['pan'],[5]
P29_03_68,P29_03,pan,5,['pan'],[5]
P29_03_69,P29_03,plate,2,['plate'],[2]
P29_03_7,P29_03,mug,13,['mug'],[13]
P29_03_70,P29_03,plate,2,['plate'],[2]
P29_03_71,P29_03,pan,5,['pan'],[5]
P29_03_72,P29_03,plate,2,['plate'],[2]
P29_03_73,P29_03,plate,2,['plate'],[2]
P29_03_74,P29_03,plate,2,['plate'],[2]
P29_03_75,P29_03,plate,2,['plate'],[2]
P29_03_76,P29_03,plate,2,['plate'],[2]
P29_03_77,P29_03,plate,2,['plate'],[2]
P29_03_78,P29_03,plate,2,['plate'],[2]
P29_03_79,P29_03,lid:chopper,6,['lid:chopper'],[6]
P29_03_8,P29_03,mug,13,['mug'],[13]
P29_03_80,P29_03,lid:chopper,6,['lid:chopper'],[6]
P29_03_81,P29_03,plate,2,['plate'],[2]
P29_03_82,P29_03,plate,2,['plate'],[2]
P29_03_83,P29_03,plate,2,['plate'],[2]
P29_03_84,P29_03,bowl,7,['bowl'],[7]
P29_03_85,P29_03,bowl,7,['bowl'],[7]
P29_03_86,P29_03,pan:frying,5,['pan:frying'],[5]
P29_03_87,P29_03,pan:frying,5,['pan:frying'],[5]
P29_03_88,P29_03,pan:frying,5,['pan:frying'],[5]
P29_03_89,P29_03,saucepan,5,['saucepan'],[5]
P29_03_9,P29_03,mug,13,['mug'],[13]
P29_03_90,P29_03,saucepan,5,['saucepan'],[5]
P29_03_91,P29_03,saucepan,5,['saucepan'],[5]
P29_03_92,P29_03,saucepan,5,['saucepan'],[5]
P29_03_93,P29_03,pan,5,['pan'],[5]
P29_03_94,P29_03,cupboard,3,['cupboard'],[3]
P29_03_95,P29_03,pan,5,['pan'],[5]
P29_03_96,P29_03,liquid:laundry,22,['liquid:laundry'],[22]
P29_03_97,P29_03,fork,14,['fork'],[14]
P29_03_98,P29_03,tray,35,['tray'],[35]
P29_03_99,P29_03,spatula,20,['spatula'],[20]
P29_04_0,P29_04,bowl,7,['bowl'],[7]
P29_04_1,P29_04,bowl,7,['bowl'],[7]
P29_04_10,P29_04,cereal,99,['cereal'],[99]
P29_04_11,P29_04,cereal,99,"['cereal', 'bowl']","[99, 7]"
P29_04_12,P29_04,cereal,99,['cereal'],[99]
P29_04_13,P29_04,box:cereal,23,"['box:cereal', 'shelf']","[23, 247]"
P29_04_14,P29_04,fridge,12,['fridge'],[12]
P29_04_15,P29_04,milk,64,['milk'],[64]
P29_04_16,P29_04,milk,64,['milk'],[64]
P29_04_17,P29_04,seal,6,"['seal', 'milk']","[6, 64]"
P29_04_18,P29_04,milk,64,"['milk', 'cereal']","[64, 99]"
P29_04_19,P29_04,milk,64,"['milk', 'fridge']","[64, 12]"
P29_04_2,P29_04,cereal,99,['cereal'],[99]
P29_04_20,P29_04,cap:milk,118,"['cap:milk', 'bin']","[118, 36]"
P29_04_21,P29_04,teapot,158,['teapot'],[158]
P29_04_22,P29_04,pot:teapot,158,['pot:teapot'],[158]
P29_04_23,P29_04,pot:teapot,158,"['pot:teapot', 'counter']","[158, 42]"
P29_04_24,P29_04,filter:teapot,77,['filter:teapot'],[77]
P29_04_25,P29_04,counter,42,['counter'],[42]
P29_04_26,P29_04,teapot,158,['teapot'],[158]
P29_04_27,P29_04,kettle,44,['kettle'],[44]
P29_04_28,P29_04,kettle,44,"['kettle', 'stand']","[44, 249]"
P29_04_29,P29_04,kettle,44,['kettle'],[44]
P29_04_3,P29_04,box:cereal,23,['box:cereal'],[23]
P29_04_30,P29_04,tea,132,['tea'],[132]
P29_04_31,P29_04,tea,132,['tea'],[132]
P29_04_32,P29_04,tea,132,"['tea', 'shelf']","[132, 247]"
P29_04_33,P29_04,tea,132,['tea'],[132]
P29_04_34,P29_04,box:tea,23,['box:tea'],[23]
P29_04_35,P29_04,packet:tea,26,['packet:tea'],[26]
P29_04_36,P29_04,teaspoon,1,['teaspoon'],[1]
P29_04_37,P29_04,packet:tea,26,['packet:tea'],[26]
P29_04_38,P29_04,tea,132,"['tea', 'teapot']","[132, 158]"
P29_04_39,P29_04,tea,132,"['tea', 'teapot']","[132, 158]"
P29_04_4,P29_04,light,114,['light'],[114]
P29_04_40,P29_04,packet:tea,26,['packet:tea'],[26]
P29_04_41,P29_04,packet,26,"['packet', 'box']","[26, 23]"
P29_04_42,P29_04,box:tea,23,['box:tea'],[23]
P29_04_43,P29_04,box:tea,23,"['box:tea', 'shelf']","[23, 247]"
P29_04_44,P29_04,cupboard,3,['cupboard'],[3]
P29_04_45,P29_04,cupboard,3,['cupboard'],[3]
P29_04_46,P29_04,mug,13,['mug'],[13]
P29_04_47,P29_04,cupboard,3,['cupboard'],[3]
P29_04_48,P29_04,cupboard,3,['cupboard'],[3]
P29_04_49,P29_04,kettle,44,['kettle'],[44]
P29_04_5,P29_04,box:cereal,23,['box:cereal'],[23]
P29_04_50,P29_04,kettle,44,"['kettle', 'pot:tea']","[44, 158]"
P29_04_51,P29_04,kettle,44,"['kettle', 'stand']","[44, 249]"
P29_04_52,P29_04,lid,6,"['lid', 'teapot']","[6, 158]"
P29_04_53,P29_04,teaspoon,1,['teaspoon'],[1]
P29_04_54,P29_04,teaspoon,1,"['teaspoon', 'bowl']","[1, 7]"
P29_04_55,P29_04,video,245,['video'],[245]
P29_04_6,P29_04,scissors,79,['scissors'],[79]
P29_04_7,P29_04,scissors,79,['scissors'],[79]
P29_04_8,P29_04,pack,26,"['pack', 'scissors']","[26, 79]"
P29_04_9,P29_04,packaging,26,"['packaging', 'bin']","[26, 36]"
P30_01_0,P30_01,freezer,113,['freezer'],[113]
P30_01_1,P30_01,drawer,8,['drawer'],[8]
P30_01_10,P30_01,drawer,8,['drawer'],[8]
P30_01_11,P30_01,food,34,['food'],[34]
P30_01_12,P30_01,food,34,['food'],[34]
P30_01_13,P30_01,food,34,['food'],[34]
P30_01_14,P30_01,drawer,8,['drawer'],[8]
P30_01_15,P30_01,drawer,8,['drawer'],[8]
P30_01_16,P30_01,food,34,"['food', 'drawer']","[34, 8]"
P30_01_17,P30_01,food,34,"['food', 'drawer']","[34, 8]"
P30_01_18,P30_01,food,34,"['food', 'drawer']","[34, 8]"
P30_01_19,P30_01,food,34,"['food', 'drawer']","[34, 8]"
P30_01_2,P30_01,fish,119,['fish'],[119]
P30_01_20,P30_01,food,34,"['food', 'drawer']","[34, 8]"
P30_01_21,P30_01,drawer,8,['drawer'],[8]
P30_01_22,P30_01,freezer,113,['freezer'],[113]
P30_01_23,P30_01,box,23,['box'],[23]
P30_01_24,P30_01,bin:bread,21,['bin:bread'],[21]
P30_01_25,P30_01,bread,33,['bread'],[33]
P30_01_26,P30_01,bin:bread,21,['bin:bread'],[21]
P30_01_27,P30_01,board:chopping,18,['board:chopping'],[18]
P30_01_28,P30_01,knife,4,['knife'],[4]
P30_01_29,P30_01,knife,4,['knife'],[4]
P30_01_3,P30_01,fish,119,['fish'],[119]
P30_01_4,P30_01,box,23,['box'],[23]
P30_01_5,P30_01,drawer,8,['drawer'],[8]
P30_01_6,P30_01,drawer,8,['drawer'],[8]
P30_01_7,P30_01,drawer,8,['drawer'],[8]
P30_01_8,P30_01,drawer,8,['drawer'],[8]
P30_01_9,P30_01,drawer,8,['drawer'],[8]
P30_02_0,P30_02,bread,33,['bread'],[33]
P30_02_1,P30_02,bag,19,['bag'],[19]
P30_02_10,P30_02,microwave,90,['microwave'],[90]
P30_02_11,P30_02,microwave,90,['microwave'],[90]
P30_02_13,P30_02,bread,33,"['bread', 'toaster']","[33, 186]"
P30_02_14,P30_02,fridge,12,['fridge'],[12]
P30_02_15,P30_02,box:carrot,23,"['box:carrot', 'fridge']","[23, 12]"
P30_02_16,P30_02,cucumber,72,"['cucumber', 'fridge']","[72, 12]"
P30_02_17,P30_02,hummus,181,"['hummus', 'fridge']","[181, 12]"
P30_02_18,P30_02,hummus,181,['hummus'],[181]
P30_02_19,P30_02,plate:paper,2,['plate:paper'],[2]
P30_02_2,P30_02,bread,33,"['bread', 'bag']","[33, 19]"
P30_02_20,P30_02,cupboard,3,['cupboard'],[3]
P30_02_21,P30_02,cupboard,3,['cupboard'],[3]
P30_02_22,P30_02,bowl,7,['bowl'],[7]
P30_02_23,P30_02,bowl,7,['bowl'],[7]
P30_02_24,P30_02,carrot,41,['carrot'],[41]
P30_02_25,P30_02,carrot,41,['carrot'],[41]
P30_02_26,P30_02,box:carrot,23,['box:carrot'],[23]
P30_02_27,P30_02,fridge,12,['fridge'],[12]
P30_02_28,P30_02,carrot,41,"['carrot', 'fridge']","[41, 12]"
P30_02_29,P30_02,hummus,181,['hummus'],[181]
P30_02_3,P30_02,food,34,['food'],[34]
P30_02_30,P30_02,carrot,41,['carrot'],[41]
P30_02_31,P30_02,hummus,181,['hummus'],[181]
P30_02_32,P30_02,bin,36,['bin'],[36]
P30_02_33,P30_02,cupboard,3,['cupboard'],[3]
P30_02_34,P30_02,fridge,12,['fridge'],[12]
P30_02_35,P30_02,mustard,47,"['mustard', 'cupboard']","[47, 3]"
P30_02_36,P30_02,mustard,47,"['mustard', 'fridge']","[47, 12]"
P30_02_37,P30_02,drawer,8,['drawer'],[8]
P30_02_38,P30_02,knife,4,['knife'],[4]
P30_02_39,P30_02,mustard,47,['mustard'],[47]
P30_02_4,P30_02,box,23,['box'],[23]
P30_02_40,P30_02,mustard,47,"['mustard', 'jar']","[47, 40]"
P30_02_41,P30_02,mustard,47,"['mustard', 'jar']","[47, 40]"
P30_02_42,P30_02,knife,4,"['knife', 'plate']","[4, 2]"
P30_02_43,P30_02,jar,40,['jar'],[40]
P30_02_44,P30_02,jar,40,['jar'],[40]
P30_02_45,P30_02,jar,40,['jar'],[40]
P30_02_5,P30_02,bowl:washing,7,"['bowl:washing', 'sink']","[7, 63]"
P30_02_6,P30_02,microwave,90,['microwave'],[90]
P30_02_7,P30_02,plate,2,"['plate', 'microwave']","[2, 90]"
P30_02_8,P30_02,lid,6,['lid'],[6]
P30_02_9,P30_02,microwave,90,['microwave'],[90]
P30_03_0,P30_03,door,3,['door'],[3]
P30_03_1,P30_03,door,3,['door'],[3]
P30_03_10,P30_03,tap,0,['tap'],[0]
P30_03_100,P30_03,reduction:balsamic,134,['reduction:balsamic'],[134]
